shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
TCAR:AUTO_6166512,49.4006436,1.0096423,23,9466
TCAR:AUTO_6166512,49.3955093,1.0080434,24,10049
TCAR:AUTO_6166512,49.3863427,1.0070022,25,11071
TCAR:AUTO_6166512,49.3831184,1.0062863,26,11433
TCAR:AUTO_6166512,49.3810146,1.0053501,27,11677
TCAR:AUTO_6166512,49.3774238,1.0023748,28,12131
TCAR:AUTO_6166512,49.3747089,1.0006154,29,12459
TCAR:AUTO_6166512,49.3632979,0.9910964,30,13904
TCAR:AUTO_6166512,49.3613779,0.9791455,31,14798
TCAR:AUTO_6166512,49.3601232,0.9754509,32,15100
TCAR:AUTO_6166512,49.3592469,0.9718564,33,15379
TCAR:AUTO_6166512,49.3574917,0.9613255,34,16169
TCAR:AUTO_6166512,49.3568277,0.9578758,35,16430
TCAR:AUTO_6166512,49.3540559,0.9525964,36,16922
TCAR:AUTO_6166512,49.3556987,0.9452682,37,17485
TCAR:AUTO_6166512,49.3578107,0.9437653,38,17744
TCAR:AUTO_6166513,49.4145345,1.0909088,1,0
TCAR:AUTO_6166513,49.4102874,1.0937438,2,515
TCAR:AUTO_6166513,49.4087016,1.0950352,3,714
TCAR:AUTO_6166513,49.406098,1.0978243,4,1068
TCAR:AUTO_6166513,49.4049912,1.1024665,5,1426
TCAR:AUTO_6166513,49.4025344,1.1137283,6,2288
TCAR:AUTO_6166513,49.4094866,1.11446,7,3063
TCAR:AUTO_6166513,49.4133389,1.1120746,8,3525
TCAR:AUTO_6166513,49.4170464,1.110683,9,3950
TCAR:AUTO_6166513,49.4211535,1.1068586,10,4484
TCAR:AUTO_6166513,49.4262194,1.1054363,11,5057
TCAR:AUTO_6166513,49.4365597,1.1001596,12,6269
TCAR:AUTO_6166513,49.4375515,1.0952727,13,6640
TCAR:AUTO_6166513,49.4384283,1.0914354,14,6935
TCAR:AUTO_6166513,49.4354578,1.0865346,15,7421
TCAR:AUTO_6166513,49.4353695,1.0866883,16,7435
TCAR:AUTO_6166513,49.4396811,1.0741315,17,8465
TCAR:AUTO_6166513,49.4374802,1.0550036,18,9873
TCAR:AUTO_6166513,49.4336606,1.0506528,19,10403
TCAR:AUTO_6166513,49.4334628,1.0445515,20,10846
TCAR:AUTO_6166513,49.4319771,1.0373568,21,11393
TCAR:AUTO_6166513,49.4304034,1.0349237,22,11642
TCAR:AUTO_6166513,49.4265335,1.0403364,23,12224
TCAR:AUTO_6166513,49.4304487,1.0477039,24,12914
TCAR:AUTO_6166513,49.4309923,1.0498107,25,13078
TCAR:AUTO_6166513,49.4303112,1.0539695,26,13389
TCAR:AUTO_6166513,49.4300544,1.0593944,27,13784
TCAR:AUTO_6166513,49.4282164,1.0627068,28,14099
TCAR:AUTO_6166513,49.4264585,1.0619314,29,14303
TCAR:AUTO_6166513,49.4279155,1.0631391,30,14487
TCAR:AUTO_6166514,49.4145345,1.0909088,1,0
TCAR:AUTO_6166514,49.4102874,1.0937438,2,515
TCAR:AUTO_6166514,49.4087016,1.0950352,3,714
TCAR:AUTO_6166514,49.406098,1.0978243,4,1068
TCAR:AUTO_6166514,49.4049912,1.1024665,5,1426
TCAR:AUTO_6166514,49.4025344,1.1137283,6,2288
TCAR:AUTO_6166514,49.4094866,1.11446,7,3063
TCAR:AUTO_6166514,49.4133389,1.1120746,8,3525
TCAR:AUTO_6166514,49.4170464,1.110683,9,3950
TCAR:AUTO_6166514,49.4211535,1.1068586,10,4484
TCAR:AUTO_6166514,49.4262194,1.1054363,11,5057
TCAR:AUTO_6166514,49.4365597,1.1001596,12,6269
TCAR:AUTO_6166514,49.4375515,1.0952727,13,6640
TCAR:AUTO_6166514,49.4384283,1.0914354,14,6935
TCAR:AUTO_6166514,49.4354578,1.0865346,15,7421
TCAR:AUTO_6166514,49.4353695,1.0866883,16,7435
TCAR:AUTO_6166514,49.4396811,1.0741315,17,8465
TCAR:AUTO_6166514,49.4374802,1.0550036,18,9873
TCAR:AUTO_6166514,49.4336606,1.0506528,19,10403
TCAR:AUTO_6166514,49.4334628,1.0445515,20,10846
TCAR:AUTO_6166514,49.4319771,1.0373568,21,11393
TCAR:AUTO_6166514,49.4304034,1.0349237,22,11642
TCAR:AUTO_6166514,49.4265335,1.0403364,23,12224
TCAR:AUTO_6166514,49.4304487,1.0477039,24,12914
TCAR:AUTO_6166514,49.4309923,1.0498107,25,13078
TCAR:AUTO_6166514,49.4303112,1.0539695,26,13389
TCAR:AUTO_6166514,49.4300544,1.0593944,27,13784
TCAR:AUTO_6166514,49.4282164,1.0627068,28,14099
TCAR:AUTO_6166514,49.4264585,1.0619314,29,14303
TCAR:AUTO_6166514,49.4279155,1.0631391,30,14487
TCAR:AUTO_6166515,49.4384283,1.0914354,1,0
TCAR:AUTO_6166515,49.4354578,1.0865346,2,485
TCAR:AUTO_6166515,49.4353695,1.0866883,3,500
TCAR:AUTO_6166515,49.4396811,1.0741315,4,1529
TCAR:AUTO_6166515,49.4374802,1.0550036,5,2938
TCAR:AUTO_6166515,49.4336606,1.0506528,6,3467
TCAR:AUTO_6166515,49.4334628,1.0445515,7,3910
TCAR:AUTO_6166515,49.4319771,1.0373568,8,4457
TCAR:AUTO_6166515,49.4304034,1.0349237,9,4706
TCAR:AUTO_6166515,49.4265335,1.0403364,10,5288
TCAR:AUTO_6166515,49.4304487,1.0477039,11,5978
TCAR:AUTO_6166515,49.4309923,1.0498107,12,6142
TCAR:AUTO_6166515,49.4303112,1.0539695,13,6453
TCAR:AUTO_6166515,49.4300544,1.0593944,14,6848
TCAR:AUTO_6166515,49.4282164,1.0627068,15,7163
TCAR:AUTO_6166515,49.4264585,1.0619314,16,7367
TCAR:AUTO_6166515,49.4279155,1.0631391,17,7551
TCAR:AUTO_6166516,49.4384283,1.0914354,1,0
TCAR:AUTO_6166516,49.4354578,1.0865346,2,485
TCAR:AUTO_6166516,49.4353695,1.0866883,3,500
TCAR:AUTO_6166516,49.4396811,1.0741315,4,1529
TCAR:AUTO_6166516,49.4374802,1.0550036,5,2938
TCAR:AUTO_6166516,49.4336606,1.0506528,6,3467
TCAR:AUTO_6166516,49.4334628,1.0445515,7,3910
TCAR:AUTO_6166516,49.4319771,1.0373568,8,4457
TCAR:AUTO_6166516,49.4304034,1.0349237,9,4706
TCAR:AUTO_6166516,49.4265335,1.0403364,10,5288
TCAR:AUTO_6166516,49.4304487,1.0477039,11,5978
TCAR:AUTO_6166516,49.4309923,1.0498107,12,6142
TCAR:AUTO_6166516,49.4303112,1.0539695,13,6453
TCAR:AUTO_6166516,49.4300544,1.0593944,14,6848
TCAR:AUTO_6166516,49.4282164,1.0627068,15,7163
TCAR:AUTO_6166516,49.4264585,1.0619314,16,7367
TCAR:AUTO_6166516,49.4279155,1.0631391,17,7551
TCAR:AUTO_6166517,49.4279155,1.0631391,1,0
TCAR:AUTO_6166517,49.4281273,1.0629922,2,25
TCAR:AUTO_6166517,49.4301585,1.0601008,3,334
TCAR:AUTO_6166517,49.4304155,1.0538473,4,788
TCAR:AUTO_6166517,49.4310635,1.049536,5,1109
TCAR:AUTO_6166517,49.4305095,1.0472978,6,1283
TCAR:AUTO_6166517,49.4265491,1.0401156,7,1965
TCAR:AUTO_6166517,49.4295621,1.0352232,8,2453
TCAR:AUTO_6166517,49.4316657,1.0372239,9,2728
TCAR:AUTO_6166517,49.4333326,1.0445617,10,3292
TCAR:AUTO_6166517,49.4338022,1.0508783,11,3753
TCAR:AUTO_6166517,49.4372942,1.0550466,12,4245
TCAR:AUTO_6166517,49.4399026,1.0731965,13,5593
TCAR:AUTO_6166517,49.4354578,1.0865346,14,6680
TCAR:AUTO_6166517,49.4353695,1.0866883,15,6695
TCAR:AUTO_6166517,49.4384182,1.0904575,16,7130
TCAR:AUTO_6166517,49.4371619,1.0958194,17,7543
TCAR:AUTO_6166517,49.4362382,1.1003465,18,7887
TCAR:AUTO_6166517,49.4254675,1.1052698,19,9137
TCAR:AUTO_6166517,49.4206832,1.1067692,20,9680
TCAR:AUTO_6166517,49.416882,1.1106439,21,10188
TCAR:AUTO_6166517,49.4129807,1.1121847,22,10636
TCAR:AUTO_6166517,49.4094021,1.1143312,23,11064
TCAR:AUTO_6166517,49.4026854,1.1135582,24,11813
TCAR:AUTO_6166517,49.4051463,1.102258,25,12677
TCAR:AUTO_6166517,49.4061344,1.0980862,26,12999
TCAR:AUTO_6166517,49.4090057,1.0949039,27,13394
TCAR:AUTO_6166517,49.4113851,1.0930287,28,13691
TCAR:AUTO_6166517,49.4145345,1.0909088,29,14074
TCAR:AUTO_6166518,49.4384182,1.0904575,1,0
TCAR:AUTO_6166518,49.4371619,1.0958194,2,413
TCAR:AUTO_6166518,49.4362382,1.1003465,3,757
TCAR:AUTO_6166518,49.4254675,1.1052698,4,2007
TCAR:AUTO_6166518,49.4206832,1.1067692,5,2550
TCAR:AUTO_6166518,49.416882,1.1106439,6,3058
TCAR:AUTO_6166518,49.4129807,1.1121847,7,3506
TCAR:AUTO_6166518,49.4094021,1.1143312,8,3933
TCAR:AUTO_6166518,49.4026854,1.1135582,9,4682
TCAR:AUTO_6166518,49.4051463,1.102258,10,5547
TCAR:AUTO_6166518,49.4061344,1.0980862,11,5869
TCAR:AUTO_6166518,49.4090057,1.0949039,12,6263
TCAR:AUTO_6166518,49.4113851,1.0930287,13,6561
TCAR:AUTO_6166518,49.4145345,1.0909088,14,6943
TCAR:AUTO_6166519,49.4279155,1.0631391,1,0
TCAR:AUTO_6166519,49.4281273,1.0629922,2,25
TCAR:AUTO_6166519,49.4301585,1.0601008,3,334
TCAR:AUTO_6166519,49.4304155,1.0538473,4,788
TCAR:AUTO_6166519,49.4310635,1.049536,5,1109
TCAR:AUTO_6166519,49.4305095,1.0472978,6,1283
TCAR:AUTO_6166519,49.4265491,1.0401156,7,1965
TCAR:AUTO_6166519,49.4295621,1.0352232,8,2453
TCAR:AUTO_6166519,49.4316657,1.0372239,9,2728
TCAR:AUTO_6166519,49.4333326,1.0445617,10,3292
TCAR:AUTO_6166519,49.4338022,1.0508783,11,3753
TCAR:AUTO_6166519,49.4372942,1.0550466,12,4245
TCAR:AUTO_6166519,49.4399026,1.0731965,13,5593
TCAR:AUTO_6166519,49.4354578,1.0865346,14,6680
TCAR:AUTO_6166519,49.4353695,1.0866883,15,6695
TCAR:AUTO_6166519,49.4384182,1.0904575,16,7130
TCAR:AUTO_6166519,49.4371619,1.0958194,17,7543
TCAR:AUTO_6166519,49.4362382,1.1003465,18,7887
TCAR:AUTO_6166519,49.4254675,1.1052698,19,9137
TCAR:AUTO_6166519,49.4206832,1.1067692,20,9680
TCAR:AUTO_6166519,49.416882,1.1106439,21,10188
TCAR:AUTO_6166519,49.4129807,1.1121847,22,10636
TCAR:AUTO_6166519,49.4094021,1.1143312,23,11064
TCAR:AUTO_6166519,49.4026854,1.1135582,24,11813
TCAR:AUTO_6166519,49.4051463,1.102258,25,12677
TCAR:AUTO_6166519,49.4061344,1.0980862,26,12999
TCAR:AUTO_6166519,49.4090057,1.0949039,27,13394
TCAR:AUTO_6166519,49.4113851,1.0930287,28,13691
TCAR:AUTO_6166519,49.4145345,1.0909088,29,14074
TCAR:AUTO_6166520,49.5024757,0.9295797,1,0
TCAR:AUTO_6166520,49.5010669,0.9331893,2,304
TCAR:AUTO_6166520,49.4757261,0.9638015,3,3891
TCAR:AUTO_6166520,49.4773713,0.95918,4,4272
TCAR:AUTO_6166520,49.4808675,0.9561766,5,4718
TCAR:AUTO_6166520,49.4874293,0.9770569,6,6398
TCAR:AUTO_6166520,49.4819013,1.0188584,7,9489
TCAR:AUTO_6166520,49.4808189,1.0211298,8,9692
TCAR:AUTO_6166520,49.4791186,1.0231766,9,9933
TCAR:AUTO_6166520,49.4781484,1.0273101,10,10251
TCAR:AUTO_6166520,49.4765982,1.0309895,11,10569
TCAR:AUTO_6166520,49.4486467,1.0647124,12,14523
TCAR:AUTO_6166521,49.4491062,1.0644164,1,0
TCAR:AUTO_6166521,49.4772931,1.0304478,2,3986
TCAR:AUTO_6166521,49.4782676,1.0267004,3,4278
TCAR:AUTO_6166521,49.479165,1.0233133,4,4543
TCAR:AUTO_6166521,49.4808723,1.0212874,5,4783
TCAR:AUTO_6166521,49.482397,1.0181838,6,5065
TCAR:AUTO_6166521,49.4869246,0.9761188,7,8154
TCAR:AUTO_6166521,49.4757261,0.9638015,8,9687
TCAR:AUTO_6166521,49.4773713,0.95918,9,10068
TCAR:AUTO_6166521,49.4808675,0.9561766,10,10514
TCAR:AUTO_6166521,49.5011855,0.9331477,11,13323
TCAR:AUTO_6166521,49.5024757,0.9295797,12,13618
TCAR:AUTO_6166523,49.4430575,1.0986526,1,0
TCAR:AUTO_6166523,49.4411619,1.0977753,2,220
TCAR:AUTO_6166523,49.4396721,1.0970536,3,393
TCAR:AUTO_6166523,49.4361346,1.0955137,4,802
TCAR:AUTO_6166523,49.43383,1.0915747,5,1186
TCAR:AUTO_6166523,49.4328968,1.0899444,6,1344
TCAR:AUTO_6166523,49.4294266,1.0914476,7,1745
TCAR:AUTO_6166523,49.4276462,1.0956504,8,2108
TCAR:AUTO_6166523,49.4260236,1.0968604,9,2309
TCAR:AUTO_6166523,49.4241685,1.0955556,10,2536
TCAR:AUTO_6166523,49.4207398,1.0932562,11,2952
TCAR:AUTO_6166523,49.4184841,1.096671,12,3305
TCAR:AUTO_6166523,49.4158792,1.0949715,13,3620
TCAR:AUTO_6166523,49.4141022,1.0899334,14,4035
TCAR:AUTO_6166524,49.4686872,1.0640814,1,0
TCAR:AUTO_6166524,49.4660957,1.0628364,2,302
TCAR:AUTO_6166524,49.4640953,1.0648158,3,566
TCAR:AUTO_6166524,49.4627247,1.0677443,4,828
TCAR:AUTO_6166524,49.4619302,1.0707824,5,1065
TCAR:AUTO_6166524,49.4617001,1.0762598,6,1463
TCAR:AUTO_6166524,49.4613315,1.081396,7,1837
TCAR:AUTO_6166524,49.4572837,1.0826253,8,2296
TCAR:AUTO_6166524,49.4541471,1.0842318,9,2664
TCAR:AUTO_6166524,49.4518432,1.0873059,10,3004
TCAR:AUTO_6166524,49.4492068,1.0910188,11,3402
TCAR:AUTO_6166524,49.4479418,1.094015,12,3661
TCAR:AUTO_6166524,49.4456367,1.092638,13,3936
TCAR:AUTO_6166524,49.4442262,1.0943669,14,4137
TCAR:AUTO_6166524,49.4430575,1.0986526,15,4473
TCAR:AUTO_6166524,49.4411619,1.0977753,16,4694
TCAR:AUTO_6166524,49.4396721,1.0970536,17,4867
TCAR:AUTO_6166524,49.4361346,1.0955137,18,5276
TCAR:AUTO_6166524,49.43383,1.0915747,19,5660
TCAR:AUTO_6166524,49.4328968,1.0899444,20,5818
TCAR:AUTO_6166524,49.4294266,1.0914476,21,6219
TCAR:AUTO_6166524,49.4276462,1.0956504,22,6582
TCAR:AUTO_6166524,49.4260236,1.0968604,23,6783
TCAR:AUTO_6166524,49.4241685,1.0955556,24,7010
TCAR:AUTO_6166524,49.4207398,1.0932562,25,7426
TCAR:AUTO_6166524,49.4184841,1.096671,26,7779
TCAR:AUTO_6166524,49.4158792,1.0949715,27,8094
TCAR:AUTO_6166524,49.4141022,1.0899334,28,8509
TCAR:AUTO_6166525,49.4686872,1.0640814,1,0
TCAR:AUTO_6166525,49.4660957,1.0628364,2,302
TCAR:AUTO_6166525,49.4640953,1.0648158,3,566
TCAR:AUTO_6166525,49.4627247,1.0677443,4,828
TCAR:AUTO_6166525,49.4619302,1.0707824,5,1065
TCAR:AUTO_6166525,49.4617001,1.0762598,6,1463
TCAR:AUTO_6166525,49.4613315,1.081396,7,1837
TCAR:AUTO_6166525,49.4572837,1.0826253,8,2296
TCAR:AUTO_6166525,49.4541471,1.0842318,9,2664
TCAR:AUTO_6166525,49.4518432,1.0873059,10,3004
TCAR:AUTO_6166525,49.4492068,1.0910188,11,3402
TCAR:AUTO_6166525,49.4479418,1.094015,12,3661
TCAR:AUTO_6166525,49.4456367,1.092638,13,3936
TCAR:AUTO_6166525,49.4442262,1.0943669,14,4137
TCAR:AUTO_6166525,49.4430575,1.0986526,15,4473
TCAR:AUTO_6166525,49.4411619,1.0977753,16,4694
TCAR:AUTO_6166525,49.4396721,1.0970536,17,4867
TCAR:AUTO_6166525,49.4361346,1.0955137,18,5276
TCAR:AUTO_6166525,49.43383,1.0915747,19,5660
TCAR:AUTO_6166525,49.4328968,1.0899444,20,5818
TCAR:AUTO_6166525,49.4294266,1.0914476,21,6219
TCAR:AUTO_6166525,49.4276462,1.0956504,22,6582
TCAR:AUTO_6166525,49.4260236,1.0968604,23,6783
TCAR:AUTO_6166525,49.4241685,1.0955556,24,7010
TCAR:AUTO_6166525,49.4207398,1.0932562,25,7426
TCAR:AUTO_6166525,49.4184841,1.096671,26,7779
TCAR:AUTO_6166525,49.4158792,1.0949715,27,8094
TCAR:AUTO_6166525,49.4141022,1.0899334,28,8509
TCAR:AUTO_6166527,49.4141022,1.0899334,1,0
TCAR:AUTO_6166527,49.416077,1.0958617,2,482
TCAR:AUTO_6166527,49.4184513,1.0969748,3,759
TCAR:AUTO_6166527,49.4209281,1.0932241,4,1146
TCAR:AUTO_6166527,49.4241119,1.095736,5,1544
TCAR:AUTO_6166527,49.4262133,1.0969579,6,1794
TCAR:AUTO_6166527,49.4278391,1.0956255,7,1999
TCAR:AUTO_6166527,49.4304854,1.0921932,8,2385
TCAR:AUTO_6166527,49.4332473,1.0908313,9,2707
TCAR:AUTO_6166527,49.4339231,1.0918893,10,2815
TCAR:AUTO_6166527,49.4361296,1.0956826,11,3183
TCAR:AUTO_6166527,49.438835,1.0968948,12,3497
TCAR:AUTO_6166527,49.4410642,1.0978879,13,3755
TCAR:AUTO_6166527,49.4431039,1.098803,14,3991
TCAR:AUTO_6166527,49.4442324,1.094973,15,4296
TCAR:AUTO_6166527,49.4453381,1.0926452,16,4505
TCAR:AUTO_6166527,49.4479161,1.0941396,17,4812
TCAR:AUTO_6166527,49.4497384,1.0900839,18,5169
TCAR:AUTO_6166527,49.4518186,1.087527,19,5465
TCAR:AUTO_6166527,49.4539207,1.0849263,20,5766
TCAR:AUTO_6166527,49.4577217,1.0828528,21,6214
TCAR:AUTO_6166527,49.4616254,1.0811545,22,6665
TCAR:AUTO_6166527,49.4616747,1.0755437,23,7072
TCAR:AUTO_6166527,49.4619694,1.0710984,24,7396
TCAR:AUTO_6166527,49.46297,1.0671455,25,7704
TCAR:AUTO_6166527,49.4638775,1.0654552,26,7862
TCAR:AUTO_6166527,49.4664266,1.0626903,27,8210
TCAR:AUTO_6166527,49.4686872,1.0640814,28,8480
TCAR:AUTO_6166528,49.4141022,1.0899334,1,0
TCAR:AUTO_6166528,49.416077,1.0958617,2,482
TCAR:AUTO_6166528,49.4184513,1.0969748,3,759
TCAR:AUTO_6166528,49.4209281,1.0932241,4,1146
TCAR:AUTO_6166528,49.4241119,1.095736,5,1544
TCAR:AUTO_6166528,49.4262133,1.0969579,6,1794
TCAR:AUTO_6166528,49.4278391,1.0956255,7,1999
TCAR:AUTO_6166528,49.4304854,1.0921932,8,2385
TCAR:AUTO_6166528,49.4332473,1.0908313,9,2707
TCAR:AUTO_6166528,49.4339231,1.0918893,10,2815
TCAR:AUTO_6166528,49.4361296,1.0956826,11,3183
TCAR:AUTO_6166528,49.438835,1.0968948,12,3497
TCAR:AUTO_6166528,49.4410642,1.0978879,13,3755
TCAR:AUTO_6166528,49.4431039,1.098803,14,3991
TCAR:AUTO_6166528,49.4442324,1.094973,15,4296
TCAR:AUTO_6166528,49.4453381,1.0926452,16,4505
TCAR:AUTO_6166528,49.4479161,1.0941396,17,4812
TCAR:AUTO_6166528,49.4497384,1.0900839,18,5169
TCAR:AUTO_6166528,49.4518186,1.087527,19,5465
TCAR:AUTO_6166528,49.4539207,1.0849263,20,5766
TCAR:AUTO_6166528,49.4577217,1.0828528,21,6214
TCAR:AUTO_6166528,49.4616254,1.0811545,22,6665
TCAR:AUTO_6166528,49.4616747,1.0755437,23,7072
TCAR:AUTO_6166528,49.4619694,1.0710984,24,7396
TCAR:AUTO_6166528,49.46297,1.0671455,25,7704
TCAR:AUTO_6166528,49.4638775,1.0654552,26,7862
TCAR:AUTO_6166528,49.4664266,1.0626903,27,8210
TCAR:AUTO_6166528,49.4686872,1.0640814,28,8480
TCAR:AUTO_6166530,49.4378618,1.1148532,1,0
TCAR:AUTO_6166530,49.4379719,1.1108792,2,288
TCAR:AUTO_6166530,49.4393008,1.10993,3,451
TCAR:AUTO_6166530,49.4412747,1.1129886,4,763
TCAR:AUTO_6166530,49.4450338,1.1107184,5,1212
TCAR:AUTO_6166530,49.4465644,1.1064285,6,1567
TCAR:AUTO_6166530,49.4486336,1.0999086,7,2093
TCAR:AUTO_6166530,49.4473577,1.0940016,8,2544
TCAR:AUTO_6166530,49.446093,1.0872395,9,3054
TCAR:AUTO_6166530,49.4439419,1.0851289,10,3338
TCAR:AUTO_6166530,49.4422129,1.0830081,11,3584
TCAR:AUTO_6166530,49.4366848,1.0779787,12,4299
TCAR:AUTO_6166530,49.4322465,1.0740917,13,4868
TCAR:AUTO_6166530,49.4286296,1.0710129,14,5328
TCAR:AUTO_6166530,49.4231946,1.0669887,15,5999
TCAR:AUTO_6166530,49.418506,1.0694313,16,6550
TCAR:AUTO_6166530,49.4119556,1.0723286,17,7308
TCAR:AUTO_6166530,49.4049144,1.0672203,18,8175
TCAR:AUTO_6166530,49.4023358,1.065288,19,8494
TCAR:AUTO_6166530,49.3986148,1.0625996,20,8951
TCAR:AUTO_6166530,49.3922329,1.0578638,21,9740
TCAR:AUTO_6166530,49.3884233,1.0597424,22,10185
TCAR:AUTO_6166530,49.3873329,1.0638867,23,10510
TCAR:AUTO_6166530,49.3854417,1.0700557,24,11004
TCAR:AUTO_6166531,49.3855679,1.0700939,1,0
TCAR:AUTO_6166531,49.3874072,1.0641146,2,479
TCAR:AUTO_6166531,49.3885473,1.060212,3,790
TCAR:AUTO_6166531,49.3923004,1.0585034,4,1225
TCAR:AUTO_6166531,49.3979939,1.0625049,5,1922
TCAR:AUTO_6166531,49.4012619,1.0648367,6,2323
TCAR:AUTO_6166531,49.4056455,1.0681797,7,2867
TCAR:AUTO_6166531,49.4120437,1.0725885,8,3648
TCAR:AUTO_6166531,49.4177826,1.0698486,9,4316
TCAR:AUTO_6166531,49.4234245,1.0672787,10,4971
TCAR:AUTO_6166531,49.4285895,1.0714684,11,5621
TCAR:AUTO_6166531,49.4321958,1.074396,12,6074
TCAR:AUTO_6166531,49.4367637,1.0782187,13,6653
TCAR:AUTO_6166531,49.4421428,1.0831751,14,7351
TCAR:AUTO_6166531,49.4444238,1.085682,15,7663
TCAR:AUTO_6166531,49.4459052,1.0873268,16,7867
TCAR:AUTO_6166531,49.4471345,1.0941311,17,8379
TCAR:AUTO_6166531,49.4481117,1.1009279,18,8883
TCAR:AUTO_6166531,49.4466054,1.1053786,19,9247
TCAR:AUTO_6166531,49.4446951,1.1109883,20,9706
TCAR:AUTO_6166531,49.4412685,1.1125969,21,10105
TCAR:AUTO_6166531,49.4397347,1.1110768,22,10308
TCAR:AUTO_6166531,49.4378027,1.1105827,23,10526
TCAR:AUTO_6166531,49.4378618,1.1148532,24,10835
TCAR:AUTO_6166533,49.4550442,1.2154435,1,0
TCAR:AUTO_6166533,49.4509517,1.2100933,2,598
TCAR:AUTO_6166533,49.443567,1.2095913,3,1420
TCAR:AUTO_6166533,49.4401456,1.2099732,4,1801
TCAR:AUTO_6166533,49.4376073,1.2154679,5,2290
TCAR:AUTO_6166533,49.4371485,1.2202297,6,2639
TCAR:AUTO_6166533,49.436354,1.214971,7,3030
TCAR:AUTO_6166533,49.4391146,1.2094827,8,3533
TCAR:AUTO_6166533,49.4397719,1.2072403,9,3711
TCAR:AUTO_6166533,49.440663,1.2031251,10,4026
TCAR:AUTO_6166533,49.4412198,1.1985772,11,4361
TCAR:AUTO_6166533,49.4421492,1.1930762,12,4773
TCAR:AUTO_6166533,49.4417266,1.1845577,13,5393
TCAR:AUTO_6166533,49.4417778,1.1767811,14,5957
TCAR:AUTO_6166533,49.4417222,1.1719518,15,6307
TCAR:AUTO_6166533,49.442276,1.1679163,16,6606
TCAR:AUTO_6166533,49.4410967,1.1630386,17,6984
TCAR:AUTO_6166533,49.441857,1.1555763,18,7531
TCAR:AUTO_6166533,49.4421741,1.1574617,19,7673
TCAR:AUTO_6166533,49.4421769,1.1531631,20,7984
TCAR:AUTO_6166533,49.4418389,1.1498506,21,8227
TCAR:AUTO_6166533,49.4406201,1.1446988,22,8625
TCAR:AUTO_6166533,49.439411,1.1369294,23,9204
TCAR:AUTO_6166533,49.4395938,1.132737,24,9509
TCAR:AUTO_6166533,49.44086,1.1290977,25,9808
TCAR:AUTO_6166533,49.4440858,1.1291573,26,10167
TCAR:AUTO_6166533,49.4465136,1.126691,27,10491
TCAR:AUTO_6166533,49.4489661,1.1284794,28,10793
TCAR:AUTO_6166533,49.4510009,1.1298232,29,11039
TCAR:AUTO_6166533,49.4531294,1.130431,30,11280
TCAR:AUTO_6166533,49.4533481,1.1273839,31,11502
TCAR:AUTO_6166533,49.4523216,1.125131,32,11702
TCAR:AUTO_6166533,49.4506533,1.1220459,33,11992
TCAR:AUTO_6166533,49.4492603,1.1202187,34,12196
TCAR:AUTO_6166533,49.4495,1.1146049,35,12604
TCAR:AUTO_6166533,49.4482571,1.1120897,36,12833
TCAR:AUTO_6166533,49.4467062,1.1060143,37,13306
TCAR:AUTO_6166534,49.4550442,1.2154435,1,0
TCAR:AUTO_6166534,49.4509517,1.2100933,2,598
TCAR:AUTO_6166534,49.443567,1.2095913,3,1420
TCAR:AUTO_6166534,49.4401456,1.2099732,4,1801
TCAR:AUTO_6166534,49.4376073,1.2154679,5,2290
TCAR:AUTO_6166534,49.4371485,1.2202297,6,2639
TCAR:AUTO_6166534,49.436354,1.214971,7,3030
TCAR:AUTO_6166534,49.4391146,1.2094827,8,3533
TCAR:AUTO_6166534,49.4397719,1.2072403,9,3711
TCAR:AUTO_6166534,49.440663,1.2031251,10,4026
TCAR:AUTO_6166534,49.4412198,1.1985772,11,4361
TCAR:AUTO_6166534,49.4421492,1.1930762,12,4773
TCAR:AUTO_6166534,49.4417266,1.1845577,13,5393
TCAR:AUTO_6166534,49.4417778,1.1767811,14,5957
TCAR:AUTO_6166534,49.4417222,1.1719518,15,6307
TCAR:AUTO_6166534,49.442276,1.1679163,16,6606
TCAR:AUTO_6166534,49.4410967,1.1630386,17,6984
TCAR:AUTO_6166534,49.4421741,1.1574617,18,7405
TCAR:AUTO_6166534,49.4421769,1.1531631,19,7717
TCAR:AUTO_6166534,49.4418389,1.1498506,20,7960
TCAR:AUTO_6166534,49.4406201,1.1446988,21,8358
TCAR:AUTO_6166534,49.439411,1.1369294,22,8937
TCAR:AUTO_6166534,49.4395938,1.132737,23,9242
TCAR:AUTO_6166534,49.44086,1.1290977,24,9541
TCAR:AUTO_6166534,49.4440858,1.1291573,25,9900
TCAR:AUTO_6166534,49.4465136,1.126691,26,10224
TCAR:AUTO_6166534,49.4489661,1.1284794,27,10526
TCAR:AUTO_6166534,49.4510009,1.1298232,28,10772
TCAR:AUTO_6166534,49.4531294,1.130431,29,11013
TCAR:AUTO_6166534,49.4533481,1.1273839,30,11235
TCAR:AUTO_6166534,49.4523216,1.125131,31,11434
TCAR:AUTO_6166534,49.4506533,1.1220459,32,11725
TCAR:AUTO_6166534,49.4492603,1.1202187,33,11929
TCAR:AUTO_6166534,49.4495,1.1146049,34,12337
TCAR:AUTO_6166534,49.4482571,1.1120897,35,12566
TCAR:AUTO_6166534,49.4467062,1.1060143,36,13039
TCAR:AUTO_6166535,49.4371485,1.2202297,1,0
